Type,Train Losses,Train Accuracies
fgsm_eps_0.02,2.2544513692855834,0.13716
fgsm_eps_0.02,2.2544513692855834,0.19954
fgsm_eps_0.02,2.2544513692855834,0.2306
fgsm_eps_0.02,2.2544513692855834,0.24878
fgsm_eps_0.02,2.2544513692855834,0.26282
fgsm_eps_0.02,2.2544513692855834,0.2773
fgsm_eps_0.02,2.2544513692855834,0.29142
fgsm_eps_0.02,2.2544513692855834,0.29582
fgsm_eps_0.02,2.2544513692855834,0.30498
fgsm_eps_0.02,2.2544513692855834,0.31182
fgsm_eps_0.02,2.2544513692855834,0.31918
fgsm_eps_0.02,2.2544513692855834,0.32416
fgsm_eps_0.02,2.2544513692855834,0.3286
fgsm_eps_0.02,2.2544513692855834,0.3329
fgsm_eps_0.02,2.2544513692855834,0.33792
fgsm_eps_0.02,2.2544513692855834,0.34078
fgsm_eps_0.02,2.2544513692855834,0.34644
fgsm_eps_0.02,2.2544513692855834,0.34896
fgsm_eps_0.02,2.2544513692855834,0.35282
fgsm_eps_0.02,2.2544513692855834,0.35644
fgsm_eps_0.02,2.2544513692855834,0.3603
fgsm_eps_0.02,2.2544513692855834,0.36544
fgsm_eps_0.02,2.2544513692855834,0.36752
fgsm_eps_0.02,2.2544513692855834,0.36972
fgsm_eps_0.02,2.2544513692855834,0.37484
fgsm_eps_0.02,2.2544513692855834,0.37778
fgsm_eps_0.02,2.2544513692855834,0.38024
fgsm_eps_0.02,2.2544513692855834,0.38248
fgsm_eps_0.02,2.2544513692855834,0.3858
fgsm_eps_0.02,2.2544513692855834,0.38808
fgsm_eps_0.02,2.2544513692855834,0.38958
fgsm_eps_0.02,2.2544513692855834,0.39292
fgsm_eps_0.02,2.2544513692855834,0.39578
fgsm_eps_0.02,2.2544513692855834,0.39724
fgsm_eps_0.02,2.2544513692855834,0.39886
fgsm_eps_0.02,2.2544513692855834,0.40194
fgsm_eps_0.02,2.2544513692855834,0.40412
fgsm_eps_0.02,2.2544513692855834,0.40434
fgsm_eps_0.02,2.2544513692855834,0.40916
fgsm_eps_0.02,2.2544513692855834,0.41082
fgsm_eps_0.02,2.1253138279914854,0.13716
fgsm_eps_0.02,2.1253138279914854,0.19954
fgsm_eps_0.02,2.1253138279914854,0.2306
fgsm_eps_0.02,2.1253138279914854,0.24878
fgsm_eps_0.02,2.1253138279914854,0.26282
fgsm_eps_0.02,2.1253138279914854,0.2773
fgsm_eps_0.02,2.1253138279914854,0.29142
fgsm_eps_0.02,2.1253138279914854,0.29582
fgsm_eps_0.02,2.1253138279914854,0.30498
fgsm_eps_0.02,2.1253138279914854,0.31182
fgsm_eps_0.02,2.1253138279914854,0.31918
fgsm_eps_0.02,2.1253138279914854,0.32416
fgsm_eps_0.02,2.1253138279914854,0.3286
fgsm_eps_0.02,2.1253138279914854,0.3329
fgsm_eps_0.02,2.1253138279914854,0.33792
fgsm_eps_0.02,2.1253138279914854,0.34078
fgsm_eps_0.02,2.1253138279914854,0.34644
fgsm_eps_0.02,2.1253138279914854,0.34896
fgsm_eps_0.02,2.1253138279914854,0.35282
fgsm_eps_0.02,2.1253138279914854,0.35644
fgsm_eps_0.02,2.1253138279914854,0.3603
fgsm_eps_0.02,2.1253138279914854,0.36544
fgsm_eps_0.02,2.1253138279914854,0.36752
fgsm_eps_0.02,2.1253138279914854,0.36972
fgsm_eps_0.02,2.1253138279914854,0.37484
fgsm_eps_0.02,2.1253138279914854,0.37778
fgsm_eps_0.02,2.1253138279914854,0.38024
fgsm_eps_0.02,2.1253138279914854,0.38248
fgsm_eps_0.02,2.1253138279914854,0.3858
fgsm_eps_0.02,2.1253138279914854,0.38808
fgsm_eps_0.02,2.1253138279914854,0.38958
fgsm_eps_0.02,2.1253138279914854,0.39292
fgsm_eps_0.02,2.1253138279914854,0.39578
fgsm_eps_0.02,2.1253138279914854,0.39724
fgsm_eps_0.02,2.1253138279914854,0.39886
fgsm_eps_0.02,2.1253138279914854,0.40194
fgsm_eps_0.02,2.1253138279914854,0.40412
fgsm_eps_0.02,2.1253138279914854,0.40434
fgsm_eps_0.02,2.1253138279914854,0.40916
fgsm_eps_0.02,2.1253138279914854,0.41082
fgsm_eps_0.02,2.044226048946381,0.13716
fgsm_eps_0.02,2.044226048946381,0.19954
fgsm_eps_0.02,2.044226048946381,0.2306
fgsm_eps_0.02,2.044226048946381,0.24878
fgsm_eps_0.02,2.044226048946381,0.26282
fgsm_eps_0.02,2.044226048946381,0.2773
fgsm_eps_0.02,2.044226048946381,0.29142
fgsm_eps_0.02,2.044226048946381,0.29582
fgsm_eps_0.02,2.044226048946381,0.30498
fgsm_eps_0.02,2.044226048946381,0.31182
fgsm_eps_0.02,2.044226048946381,0.31918
fgsm_eps_0.02,2.044226048946381,0.32416
fgsm_eps_0.02,2.044226048946381,0.3286
fgsm_eps_0.02,2.044226048946381,0.3329
fgsm_eps_0.02,2.044226048946381,0.33792
fgsm_eps_0.02,2.044226048946381,0.34078
fgsm_eps_0.02,2.044226048946381,0.34644
fgsm_eps_0.02,2.044226048946381,0.34896
fgsm_eps_0.02,2.044226048946381,0.35282
fgsm_eps_0.02,2.044226048946381,0.35644
fgsm_eps_0.02,2.044226048946381,0.3603
fgsm_eps_0.02,2.044226048946381,0.36544
