Type,Train Losses,Train Accuracies
pgd_l2_eps_0.1,2.11015532374382,0.2132
pgd_l2_eps_0.1,2.11015532374382,0.3019
pgd_l2_eps_0.1,2.11015532374382,0.3598
pgd_l2_eps_0.1,2.11015532374382,0.39384
pgd_l2_eps_0.1,2.11015532374382,0.42212
pgd_l2_eps_0.1,2.11015532374382,0.44034
pgd_l2_eps_0.1,2.11015532374382,0.45774
pgd_l2_eps_0.1,2.11015532374382,0.47258
pgd_l2_eps_0.1,2.11015532374382,0.48606
pgd_l2_eps_0.1,2.11015532374382,0.49998
pgd_l2_eps_0.1,2.11015532374382,0.50998
pgd_l2_eps_0.1,2.11015532374382,0.51836
pgd_l2_eps_0.1,2.11015532374382,0.52738
pgd_l2_eps_0.1,2.11015532374382,0.53856
pgd_l2_eps_0.1,2.11015532374382,0.54646
pgd_l2_eps_0.1,2.11015532374382,0.55404
pgd_l2_eps_0.1,2.11015532374382,0.5631
pgd_l2_eps_0.1,2.11015532374382,0.57272
pgd_l2_eps_0.1,2.11015532374382,0.57988
pgd_l2_eps_0.1,2.11015532374382,0.58794
pgd_l2_eps_0.1,2.11015532374382,0.59582
pgd_l2_eps_0.1,2.11015532374382,0.59984
pgd_l2_eps_0.1,2.11015532374382,0.60836
pgd_l2_eps_0.1,2.11015532374382,0.61506
pgd_l2_eps_0.1,2.11015532374382,0.6187
pgd_l2_eps_0.1,2.11015532374382,0.62746
pgd_l2_eps_0.1,2.11015532374382,0.63418
pgd_l2_eps_0.1,2.11015532374382,0.63746
pgd_l2_eps_0.1,2.11015532374382,0.64398
pgd_l2_eps_0.1,2.11015532374382,0.64836
pgd_l2_eps_0.1,2.11015532374382,0.65414
pgd_l2_eps_0.1,2.11015532374382,0.66022
pgd_l2_eps_0.1,2.11015532374382,0.66712
pgd_l2_eps_0.1,2.11015532374382,0.66958
pgd_l2_eps_0.1,2.11015532374382,0.67666
pgd_l2_eps_0.1,2.11015532374382,0.68202
pgd_l2_eps_0.1,2.11015532374382,0.68504
pgd_l2_eps_0.1,2.11015532374382,0.69124
pgd_l2_eps_0.1,2.11015532374382,0.69542
pgd_l2_eps_0.1,2.11015532374382,0.70196
pgd_l2_eps_0.1,1.9203667330741883,0.2132
pgd_l2_eps_0.1,1.9203667330741883,0.3019
pgd_l2_eps_0.1,1.9203667330741883,0.3598
pgd_l2_eps_0.1,1.9203667330741883,0.39384
pgd_l2_eps_0.1,1.9203667330741883,0.42212
pgd_l2_eps_0.1,1.9203667330741883,0.44034
pgd_l2_eps_0.1,1.9203667330741883,0.45774
pgd_l2_eps_0.1,1.9203667330741883,0.47258
pgd_l2_eps_0.1,1.9203667330741883,0.48606
pgd_l2_eps_0.1,1.9203667330741883,0.49998
pgd_l2_eps_0.1,1.9203667330741883,0.50998
pgd_l2_eps_0.1,1.9203667330741883,0.51836
pgd_l2_eps_0.1,1.9203667330741883,0.52738
pgd_l2_eps_0.1,1.9203667330741883,0.53856
pgd_l2_eps_0.1,1.9203667330741883,0.54646
pgd_l2_eps_0.1,1.9203667330741883,0.55404
pgd_l2_eps_0.1,1.9203667330741883,0.5631
pgd_l2_eps_0.1,1.9203667330741883,0.57272
pgd_l2_eps_0.1,1.9203667330741883,0.57988
pgd_l2_eps_0.1,1.9203667330741883,0.58794
pgd_l2_eps_0.1,1.9203667330741883,0.59582
pgd_l2_eps_0.1,1.9203667330741883,0.59984
pgd_l2_eps_0.1,1.9203667330741883,0.60836
pgd_l2_eps_0.1,1.9203667330741883,0.61506
pgd_l2_eps_0.1,1.9203667330741883,0.6187
pgd_l2_eps_0.1,1.9203667330741883,0.62746
pgd_l2_eps_0.1,1.9203667330741883,0.63418
pgd_l2_eps_0.1,1.9203667330741883,0.63746
pgd_l2_eps_0.1,1.9203667330741883,0.64398
pgd_l2_eps_0.1,1.9203667330741883,0.64836
pgd_l2_eps_0.1,1.9203667330741883,0.65414
pgd_l2_eps_0.1,1.9203667330741883,0.66022
pgd_l2_eps_0.1,1.9203667330741883,0.66712
pgd_l2_eps_0.1,1.9203667330741883,0.66958
pgd_l2_eps_0.1,1.9203667330741883,0.67666
pgd_l2_eps_0.1,1.9203667330741883,0.68202
pgd_l2_eps_0.1,1.9203667330741883,0.68504
pgd_l2_eps_0.1,1.9203667330741883,0.69124
pgd_l2_eps_0.1,1.9203667330741883,0.69542
pgd_l2_eps_0.1,1.9203667330741883,0.70196
pgd_l2_eps_0.1,1.7747293381690978,0.2132
pgd_l2_eps_0.1,1.7747293381690978,0.3019
pgd_l2_eps_0.1,1.7747293381690978,0.3598
pgd_l2_eps_0.1,1.7747293381690978,0.39384
