Type,Train Losses,Train Accuracies
pgd_l2_eps_0.1,2.0732180268764497,0.22612
pgd_l2_eps_0.1,2.0732180268764497,0.32022
pgd_l2_eps_0.1,2.0732180268764497,0.37816
pgd_l2_eps_0.1,2.0732180268764497,0.41738
pgd_l2_eps_0.1,2.0732180268764497,0.4427
pgd_l2_eps_0.1,2.0732180268764497,0.46702
pgd_l2_eps_0.1,2.0732180268764497,0.48564
pgd_l2_eps_0.1,2.0732180268764497,0.50044
pgd_l2_eps_0.1,2.0732180268764497,0.5144
pgd_l2_eps_0.1,2.0732180268764497,0.52848
pgd_l2_eps_0.1,2.0732180268764497,0.53896
pgd_l2_eps_0.1,2.0732180268764497,0.54806
pgd_l2_eps_0.1,2.0732180268764497,0.56066
pgd_l2_eps_0.1,2.0732180268764497,0.56844
pgd_l2_eps_0.1,2.0732180268764497,0.57674
pgd_l2_eps_0.1,2.0732180268764497,0.5854
pgd_l2_eps_0.1,2.0732180268764497,0.59326
pgd_l2_eps_0.1,2.0732180268764497,0.599
pgd_l2_eps_0.1,2.0732180268764497,0.60642
pgd_l2_eps_0.1,2.0732180268764497,0.61404
pgd_l2_eps_0.1,2.0732180268764497,0.61944
pgd_l2_eps_0.1,2.0732180268764497,0.62656
pgd_l2_eps_0.1,2.0732180268764497,0.63032
pgd_l2_eps_0.1,2.0732180268764497,0.63862
pgd_l2_eps_0.1,2.0732180268764497,0.6446
pgd_l2_eps_0.1,2.0732180268764497,0.65112
pgd_l2_eps_0.1,2.0732180268764497,0.65822
pgd_l2_eps_0.1,2.0732180268764497,0.663
pgd_l2_eps_0.1,2.0732180268764497,0.66844
pgd_l2_eps_0.1,2.0732180268764497,0.67186
pgd_l2_eps_0.1,2.0732180268764497,0.68118
pgd_l2_eps_0.1,2.0732180268764497,0.68552
pgd_l2_eps_0.1,2.0732180268764497,0.69012
pgd_l2_eps_0.1,2.0732180268764497,0.696
pgd_l2_eps_0.1,2.0732180268764497,0.70228
pgd_l2_eps_0.1,2.0732180268764497,0.7093
pgd_l2_eps_0.1,2.0732180268764497,0.71472
pgd_l2_eps_0.1,2.0732180268764497,0.71908
pgd_l2_eps_0.1,2.0732180268764497,0.72506
pgd_l2_eps_0.1,2.0732180268764497,0.73046
pgd_l2_eps_0.1,1.8756570796966552,0.22612
pgd_l2_eps_0.1,1.8756570796966552,0.32022
pgd_l2_eps_0.1,1.8756570796966552,0.37816
pgd_l2_eps_0.1,1.8756570796966552,0.41738
pgd_l2_eps_0.1,1.8756570796966552,0.4427
pgd_l2_eps_0.1,1.8756570796966552,0.46702
pgd_l2_eps_0.1,1.8756570796966552,0.48564
pgd_l2_eps_0.1,1.8756570796966552,0.50044
pgd_l2_eps_0.1,1.8756570796966552,0.5144
pgd_l2_eps_0.1,1.8756570796966552,0.52848
