Type,Train Losses,Train Accuracies
pgd_l2_eps_0.1,2.1857381317615507,0.1716
pgd_l2_eps_0.1,2.1857381317615507,0.35032
pgd_l2_eps_0.1,2.1857381317615507,0.4003
pgd_l2_eps_0.1,2.1857381317615507,0.43482
pgd_l2_eps_0.1,2.1857381317615507,0.46018
pgd_l2_eps_0.1,2.1857381317615507,0.4774
pgd_l2_eps_0.1,2.1857381317615507,0.49592
pgd_l2_eps_0.1,2.1857381317615507,0.51236
pgd_l2_eps_0.1,2.1857381317615507,0.52332
pgd_l2_eps_0.1,2.1857381317615507,0.5455
pgd_l2_eps_0.1,2.1857381317615507,0.56814
pgd_l2_eps_0.1,2.1857381317615507,0.58366
pgd_l2_eps_0.1,2.1857381317615507,0.60448
pgd_l2_eps_0.1,2.1857381317615507,0.6135
pgd_l2_eps_0.1,2.1857381317615507,0.63256
pgd_l2_eps_0.1,2.1857381317615507,0.6475
pgd_l2_eps_0.1,2.1857381317615507,0.66062
pgd_l2_eps_0.1,2.1857381317615507,0.66598
pgd_l2_eps_0.1,2.1857381317615507,0.68368
pgd_l2_eps_0.1,2.1857381317615507,0.69018
pgd_l2_eps_0.1,2.1857381317615507,0.70344
pgd_l2_eps_0.1,2.1857381317615507,0.70966
pgd_l2_eps_0.1,2.1857381317615507,0.7128
pgd_l2_eps_0.1,2.1857381317615507,0.72176
pgd_l2_eps_0.1,2.1857381317615507,0.73102
pgd_l2_eps_0.1,2.1857381317615507,0.7414
pgd_l2_eps_0.1,2.1857381317615507,0.74882
pgd_l2_eps_0.1,2.1857381317615507,0.75112
pgd_l2_eps_0.1,2.1857381317615507,0.755
pgd_l2_eps_0.1,2.1857381317615507,0.75804
pgd_l2_eps_0.1,2.1857381317615507,0.76232
pgd_l2_eps_0.1,2.1857381317615507,0.78162
pgd_l2_eps_0.1,2.1857381317615507,0.7798
pgd_l2_eps_0.1,2.1857381317615507,0.77968
pgd_l2_eps_0.1,2.1857381317615507,0.78382
pgd_l2_eps_0.1,2.1857381317615507,0.7789
pgd_l2_eps_0.1,2.1857381317615507,0.79312
pgd_l2_eps_0.1,2.1857381317615507,0.80102
pgd_l2_eps_0.1,2.1857381317615507,0.80118
pgd_l2_eps_0.1,2.1857381317615507,0.79976
pgd_l2_eps_0.1,1.797967118024826,0.1716
pgd_l2_eps_0.1,1.797967118024826,0.35032
pgd_l2_eps_0.1,1.797967118024826,0.4003
pgd_l2_eps_0.1,1.797967118024826,0.43482
pgd_l2_eps_0.1,1.797967118024826,0.46018
pgd_l2_eps_0.1,1.797967118024826,0.4774
pgd_l2_eps_0.1,1.797967118024826,0.49592
pgd_l2_eps_0.1,1.797967118024826,0.51236
pgd_l2_eps_0.1,1.797967118024826,0.52332
pgd_l2_eps_0.1,1.797967118024826,0.5455
pgd_l2_eps_0.1,1.797967118024826,0.56814
pgd_l2_eps_0.1,1.797967118024826,0.58366
pgd_l2_eps_0.1,1.797967118024826,0.60448
pgd_l2_eps_0.1,1.797967118024826,0.6135
pgd_l2_eps_0.1,1.797967118024826,0.63256
pgd_l2_eps_0.1,1.797967118024826,0.6475
pgd_l2_eps_0.1,1.797967118024826,0.66062
pgd_l2_eps_0.1,1.797967118024826,0.66598
pgd_l2_eps_0.1,1.797967118024826,0.68368
pgd_l2_eps_0.1,1.797967118024826,0.69018
pgd_l2_eps_0.1,1.797967118024826,0.70344
pgd_l2_eps_0.1,1.797967118024826,0.70966
pgd_l2_eps_0.1,1.797967118024826,0.7128
pgd_l2_eps_0.1,1.797967118024826,0.72176
pgd_l2_eps_0.1,1.797967118024826,0.73102
pgd_l2_eps_0.1,1.797967118024826,0.7414
pgd_l2_eps_0.1,1.797967118024826,0.74882
pgd_l2_eps_0.1,1.797967118024826,0.75112
pgd_l2_eps_0.1,1.797967118024826,0.755
pgd_l2_eps_0.1,1.797967118024826,0.75804
pgd_l2_eps_0.1,1.797967118024826,0.76232
pgd_l2_eps_0.1,1.797967118024826,0.78162
pgd_l2_eps_0.1,1.797967118024826,0.7798
pgd_l2_eps_0.1,1.797967118024826,0.77968
pgd_l2_eps_0.1,1.797967118024826,0.78382
