Type,Train Losses,Train Accuracies
normal,2.1335671844482422,0.2123
normal,2.1335671844482422,0.37214
normal,2.1335671844482422,0.46482
normal,2.1335671844482422,0.52036
normal,2.1335671844482422,0.56606
normal,2.1335671844482422,0.6058
normal,2.1335671844482422,0.63736
normal,2.1335671844482422,0.66874
normal,2.1335671844482422,0.69428
normal,2.1335671844482422,0.7205
normal,2.1335671844482422,0.74244
normal,2.1335671844482422,0.76448
normal,2.1335671844482422,0.78964
normal,2.1335671844482422,0.81098
normal,2.1335671844482422,0.8341
normal,2.1335671844482422,0.86028
normal,2.1335671844482422,0.87938
normal,2.1335671844482422,0.89934
normal,2.1335671844482422,0.92088
normal,2.1335671844482422,0.9342
normal,2.1335671844482422,0.95114
normal,2.1335671844482422,0.96414
normal,2.1335671844482422,0.96414
normal,2.1335671844482422,0.98058
normal,2.1335671844482422,0.98754
normal,2.1335671844482422,0.99556
normal,2.1335671844482422,0.98016
normal,2.1335671844482422,0.98602
normal,2.1335671844482422,0.96356
normal,2.1335671844482422,0.99142
normal,2.1335671844482422,0.99786
normal,2.1335671844482422,0.9993
normal,2.1335671844482422,0.99982
normal,2.1335671844482422,0.99992
normal,2.1335671844482422,0.99992
normal,2.1335671844482422,0.99992
normal,2.1335671844482422,0.99994
normal,2.1335671844482422,1.0
normal,2.1335671844482422,1.0
normal,2.1335671844482422,0.99994
normal,1.7534820880889892,0.2123
normal,1.7534820880889892,0.37214
normal,1.7534820880889892,0.46482
normal,1.7534820880889892,0.52036
normal,1.7534820880889892,0.56606
normal,1.7534820880889892,0.6058
normal,1.7534820880889892,0.63736
normal,1.7534820880889892,0.66874
normal,1.7534820880889892,0.69428
normal,1.7534820880889892,0.7205
normal,1.7534820880889892,0.74244
normal,1.7534820880889892,0.76448
normal,1.7534820880889892,0.78964
normal,1.7534820880889892,0.81098
normal,1.7534820880889892,0.8341
normal,1.7534820880889892,0.86028
normal,1.7534820880889892,0.87938
normal,1.7534820880889892,0.89934
normal,1.7534820880889892,0.92088
normal,1.7534820880889892,0.9342
normal,1.7534820880889892,0.95114
normal,1.7534820880889892,0.96414
normal,1.7534820880889892,0.96414
normal,1.7534820880889892,0.98058
normal,1.7534820880889892,0.98754
normal,1.7534820880889892,0.99556
normal,1.7534820880889892,0.98016
normal,1.7534820880889892,0.98602
normal,1.7534820880889892,0.96356
normal,1.7534820880889892,0.99142
normal,1.7534820880889892,0.99786
normal,1.7534820880889892,0.9993
normal,1.7534820880889892,0.99982
normal,1.7534820880889892,0.99992
normal,1.7534820880889892,0.99992
normal,1.7534820880889892,0.99992
normal,1.7534820880889892,0.99994
normal,1.7534820880889892,1.0
normal,1.7534820880889892,1.0
normal,1.7534820880889892,0.99994
normal,1.4889654023647307,0.2123
normal,1.4889654023647307,0.37214
normal,1.4889654023647307,0.46482
normal,1.4889654023647307,0.52036
normal,1.4889654023647307,0.56606
