Type,Train Losses,Train Accuracies
pgd_eps_0.1,2.2737531995773317,0.12972
pgd_eps_0.1,2.2737531995773317,0.22536
pgd_eps_0.1,2.2737531995773317,0.25648
pgd_eps_0.1,2.2737531995773317,0.2719
pgd_eps_0.1,2.2737531995773317,0.28378
pgd_eps_0.1,2.2737531995773317,0.29006
pgd_eps_0.1,2.2737531995773317,0.30306
pgd_eps_0.1,2.2737531995773317,0.305
pgd_eps_0.1,2.2737531995773317,0.30848
pgd_eps_0.1,2.2737531995773317,0.31706
pgd_eps_0.1,2.2737531995773317,0.31802
pgd_eps_0.1,2.2737531995773317,0.32202
pgd_eps_0.1,2.2737531995773317,0.32528
pgd_eps_0.1,2.2737531995773317,0.33082
pgd_eps_0.1,2.2737531995773317,0.33188
pgd_eps_0.1,2.2737531995773317,0.3346
pgd_eps_0.1,2.2737531995773317,0.33558
pgd_eps_0.1,2.2737531995773317,0.34066
pgd_eps_0.1,2.2737531995773317,0.34192
pgd_eps_0.1,2.2737531995773317,0.34504
pgd_eps_0.1,2.2737531995773317,0.34404
pgd_eps_0.1,2.2737531995773317,0.34842
pgd_eps_0.1,2.2737531995773317,0.34976
pgd_eps_0.1,2.2737531995773317,0.34902
pgd_eps_0.1,2.2737531995773317,0.35196
pgd_eps_0.1,2.2737531995773317,0.35844
pgd_eps_0.1,2.2737531995773317,0.35994
pgd_eps_0.1,2.2737531995773317,0.36468
pgd_eps_0.1,2.2737531995773317,0.36404
pgd_eps_0.1,2.2737531995773317,0.36736
pgd_eps_0.1,2.2737531995773317,0.37146
pgd_eps_0.1,2.2737531995773317,0.37368
pgd_eps_0.1,2.2737531995773317,0.37206
pgd_eps_0.1,2.2737531995773317,0.37932
pgd_eps_0.1,2.2737531995773317,0.37644
pgd_eps_0.1,2.2737531995773317,0.382
pgd_eps_0.1,2.2737531995773317,0.38346
pgd_eps_0.1,2.2737531995773317,0.38776
pgd_eps_0.1,2.2737531995773317,0.38438
pgd_eps_0.1,2.2737531995773317,0.39506
pgd_eps_0.1,2.1068812725543977,0.12972
pgd_eps_0.1,2.1068812725543977,0.22536
pgd_eps_0.1,2.1068812725543977,0.25648
pgd_eps_0.1,2.1068812725543977,0.2719
pgd_eps_0.1,2.1068812725543977,0.28378
pgd_eps_0.1,2.1068812725543977,0.29006
pgd_eps_0.1,2.1068812725543977,0.30306
pgd_eps_0.1,2.1068812725543977,0.305
pgd_eps_0.1,2.1068812725543977,0.30848
pgd_eps_0.1,2.1068812725543977,0.31706
pgd_eps_0.1,2.1068812725543977,0.31802
pgd_eps_0.1,2.1068812725543977,0.32202
pgd_eps_0.1,2.1068812725543977,0.32528
pgd_eps_0.1,2.1068812725543977,0.33082
pgd_eps_0.1,2.1068812725543977,0.33188
pgd_eps_0.1,2.1068812725543977,0.3346
pgd_eps_0.1,2.1068812725543977,0.33558
pgd_eps_0.1,2.1068812725543977,0.34066
pgd_eps_0.1,2.1068812725543977,0.34192
pgd_eps_0.1,2.1068812725543977,0.34504
pgd_eps_0.1,2.1068812725543977,0.34404
pgd_eps_0.1,2.1068812725543977,0.34842
pgd_eps_0.1,2.1068812725543977,0.34976
pgd_eps_0.1,2.1068812725543977,0.34902
pgd_eps_0.1,2.1068812725543977,0.35196
pgd_eps_0.1,2.1068812725543977,0.35844
pgd_eps_0.1,2.1068812725543977,0.35994
pgd_eps_0.1,2.1068812725543977,0.36468
pgd_eps_0.1,2.1068812725543977,0.36404
pgd_eps_0.1,2.1068812725543977,0.36736
pgd_eps_0.1,2.1068812725543977,0.37146
pgd_eps_0.1,2.1068812725543977,0.37368
pgd_eps_0.1,2.1068812725543977,0.37206
pgd_eps_0.1,2.1068812725543977,0.37932
pgd_eps_0.1,2.1068812725543977,0.37644
pgd_eps_0.1,2.1068812725543977,0.382
