Type,Train Losses,Train Accuracies
pgd_l2_eps_0.1,2.2610736622810363,0.13214
pgd_l2_eps_0.1,2.2610736622810363,0.32178
pgd_l2_eps_0.1,2.2610736622810363,0.41008
pgd_l2_eps_0.1,2.2610736622810363,0.45858
pgd_l2_eps_0.1,2.2610736622810363,0.49558
pgd_l2_eps_0.1,2.2610736622810363,0.51742
pgd_l2_eps_0.1,2.2610736622810363,0.54488
pgd_l2_eps_0.1,2.2610736622810363,0.56312
pgd_l2_eps_0.1,2.2610736622810363,0.58168
pgd_l2_eps_0.1,2.2610736622810363,0.59306
pgd_l2_eps_0.1,2.2610736622810363,0.61282
pgd_l2_eps_0.1,2.2610736622810363,0.62764
pgd_l2_eps_0.1,2.2610736622810363,0.63844
pgd_l2_eps_0.1,2.2610736622810363,0.6525
pgd_l2_eps_0.1,2.2610736622810363,0.66504
pgd_l2_eps_0.1,2.2610736622810363,0.67728
pgd_l2_eps_0.1,2.2610736622810363,0.68466
pgd_l2_eps_0.1,2.2610736622810363,0.69218
pgd_l2_eps_0.1,2.2610736622810363,0.70446
pgd_l2_eps_0.1,2.2610736622810363,0.7106
pgd_l2_eps_0.1,2.2610736622810363,0.72152
pgd_l2_eps_0.1,2.2610736622810363,0.72306
pgd_l2_eps_0.1,2.2610736622810363,0.7342
pgd_l2_eps_0.1,2.2610736622810363,0.73966
pgd_l2_eps_0.1,2.2610736622810363,0.75034
pgd_l2_eps_0.1,2.2610736622810363,0.75562
pgd_l2_eps_0.1,2.2610736622810363,0.75924
pgd_l2_eps_0.1,2.2610736622810363,0.75536
pgd_l2_eps_0.1,2.2610736622810363,0.76326
pgd_l2_eps_0.1,2.2610736622810363,0.77028
pgd_l2_eps_0.1,2.2610736622810363,0.77828
pgd_l2_eps_0.1,2.2610736622810363,0.76928
pgd_l2_eps_0.1,2.2610736622810363,0.7578
pgd_l2_eps_0.1,2.2610736622810363,0.78308
pgd_l2_eps_0.1,2.2610736622810363,0.78716
pgd_l2_eps_0.1,2.2610736622810363,0.78878
pgd_l2_eps_0.1,2.2610736622810363,0.7915
pgd_l2_eps_0.1,2.2610736622810363,0.78836
pgd_l2_eps_0.1,2.2610736622810363,0.80042
pgd_l2_eps_0.1,2.2610736622810363,0.79714
pgd_l2_eps_0.1,1.8473465490341185,0.13214
pgd_l2_eps_0.1,1.8473465490341185,0.32178
pgd_l2_eps_0.1,1.8473465490341185,0.41008
pgd_l2_eps_0.1,1.8473465490341185,0.45858
pgd_l2_eps_0.1,1.8473465490341185,0.49558
pgd_l2_eps_0.1,1.8473465490341185,0.51742
pgd_l2_eps_0.1,1.8473465490341185,0.54488
pgd_l2_eps_0.1,1.8473465490341185,0.56312
pgd_l2_eps_0.1,1.8473465490341185,0.58168
pgd_l2_eps_0.1,1.8473465490341185,0.59306
pgd_l2_eps_0.1,1.8473465490341185,0.61282
pgd_l2_eps_0.1,1.8473465490341185,0.62764
pgd_l2_eps_0.1,1.8473465490341185,0.63844
pgd_l2_eps_0.1,1.8473465490341185,0.6525
pgd_l2_eps_0.1,1.8473465490341185,0.66504
pgd_l2_eps_0.1,1.8473465490341185,0.67728
pgd_l2_eps_0.1,1.8473465490341185,0.68466
pgd_l2_eps_0.1,1.8473465490341185,0.69218
pgd_l2_eps_0.1,1.8473465490341185,0.70446
pgd_l2_eps_0.1,1.8473465490341185,0.7106
pgd_l2_eps_0.1,1.8473465490341185,0.72152
pgd_l2_eps_0.1,1.8473465490341185,0.72306
pgd_l2_eps_0.1,1.8473465490341185,0.7342
pgd_l2_eps_0.1,1.8473465490341185,0.73966
pgd_l2_eps_0.1,1.8473465490341185,0.75034
pgd_l2_eps_0.1,1.8473465490341185,0.75562
pgd_l2_eps_0.1,1.8473465490341185,0.75924
pgd_l2_eps_0.1,1.8473465490341185,0.75536
pgd_l2_eps_0.1,1.8473465490341185,0.76326
pgd_l2_eps_0.1,1.8473465490341185,0.77028
pgd_l2_eps_0.1,1.8473465490341185,0.77828
pgd_l2_eps_0.1,1.8473465490341185,0.76928
pgd_l2_eps_0.1,1.8473465490341185,0.7578
pgd_l2_eps_0.1,1.8473465490341185,0.78308
pgd_l2_eps_0.1,1.8473465490341185,0.78716
pgd_l2_eps_0.1,1.8473465490341185,0.78878
pgd_l2_eps_0.1,1.8473465490341185,0.7915
pgd_l2_eps_0.1,1.8473465490341185,0.78836
pgd_l2_eps_0.1,1.8473465490341185,0.80042
pgd_l2_eps_0.1,1.8473465490341185,0.79714
pgd_l2_eps_0.1,1.6340910630226135,0.13214
pgd_l2_eps_0.1,1.6340910630226135,0.32178
pgd_l2_eps_0.1,1.6340910630226135,0.41008
pgd_l2_eps_0.1,1.6340910630226135,0.45858
pgd_l2_eps_0.1,1.6340910630226135,0.49558
pgd_l2_eps_0.1,1.6340910630226135,0.51742
pgd_l2_eps_0.1,1.6340910630226135,0.54488
pgd_l2_eps_0.1,1.6340910630226135,0.56312
pgd_l2_eps_0.1,1.6340910630226135,0.58168
pgd_l2_eps_0.1,1.6340910630226135,0.59306
pgd_l2_eps_0.1,1.6340910630226135,0.61282
pgd_l2_eps_0.1,1.6340910630226135,0.62764
pgd_l2_eps_0.1,1.6340910630226135,0.63844
pgd_l2_eps_0.1,1.6340910630226135,0.6525
pgd_l2_eps_0.1,1.6340910630226135,0.66504
pgd_l2_eps_0.1,1.6340910630226135,0.67728
pgd_l2_eps_0.1,1.6340910630226135,0.68466
pgd_l2_eps_0.1,1.6340910630226135,0.69218
pgd_l2_eps_0.1,1.6340910630226135,0.70446
pgd_l2_eps_0.1,1.6340910630226135,0.7106
pgd_l2_eps_0.1,1.6340910630226135,0.72152
pgd_l2_eps_0.1,1.6340910630226135,0.72306
pgd_l2_eps_0.1,1.6340910630226135,0.7342
pgd_l2_eps_0.1,1.6340910630226135,0.73966
pgd_l2_eps_0.1,1.6340910630226135,0.75034
pgd_l2_eps_0.1,1.6340910630226135,0.75562
pgd_l2_eps_0.1,1.6340910630226135,0.75924
pgd_l2_eps_0.1,1.6340910630226135,0.75536
pgd_l2_eps_0.1,1.6340910630226135,0.76326
pgd_l2_eps_0.1,1.6340910630226135,0.77028
pgd_l2_eps_0.1,1.6340910630226135,0.77828
