Type,Train Losses,Train Accuracies
pgd_eps_0.1,2.186125678062439,0.18282
pgd_eps_0.1,2.186125678062439,0.2332
pgd_eps_0.1,2.186125678062439,0.2604
pgd_eps_0.1,2.186125678062439,0.27542
pgd_eps_0.1,2.186125678062439,0.28208
pgd_eps_0.1,2.186125678062439,0.29022
pgd_eps_0.1,2.186125678062439,0.29998
pgd_eps_0.1,2.186125678062439,0.30806
pgd_eps_0.1,2.186125678062439,0.31114
pgd_eps_0.1,2.186125678062439,0.31588
pgd_eps_0.1,2.186125678062439,0.32322
pgd_eps_0.1,2.186125678062439,0.3265
pgd_eps_0.1,2.186125678062439,0.32838
pgd_eps_0.1,2.186125678062439,0.3307
pgd_eps_0.1,2.186125678062439,0.3348
pgd_eps_0.1,2.186125678062439,0.33852
pgd_eps_0.1,2.186125678062439,0.3406
pgd_eps_0.1,2.186125678062439,0.3442
pgd_eps_0.1,2.186125678062439,0.3436
pgd_eps_0.1,2.186125678062439,0.34872
pgd_eps_0.1,2.186125678062439,0.35014
pgd_eps_0.1,2.186125678062439,0.35114
pgd_eps_0.1,2.186125678062439,0.35254
pgd_eps_0.1,2.186125678062439,0.35526
pgd_eps_0.1,2.186125678062439,0.35588
pgd_eps_0.1,2.186125678062439,0.35852
pgd_eps_0.1,2.186125678062439,0.36066
pgd_eps_0.1,2.186125678062439,0.36378
pgd_eps_0.1,2.186125678062439,0.36426
pgd_eps_0.1,2.186125678062439,0.3666
pgd_eps_0.1,2.186125678062439,0.36616
pgd_eps_0.1,2.186125678062439,0.36924
pgd_eps_0.1,2.186125678062439,0.37056
pgd_eps_0.1,2.186125678062439,0.37382
pgd_eps_0.1,2.186125678062439,0.3746
pgd_eps_0.1,2.186125678062439,0.37238
pgd_eps_0.1,2.186125678062439,0.37528
pgd_eps_0.1,2.186125678062439,0.37698
pgd_eps_0.1,2.186125678062439,0.37878
pgd_eps_0.1,2.186125678062439,0.38094
pgd_eps_0.1,2.076266450166702,0.18282
pgd_eps_0.1,2.076266450166702,0.2332
pgd_eps_0.1,2.076266450166702,0.2604
pgd_eps_0.1,2.076266450166702,0.27542
pgd_eps_0.1,2.076266450166702,0.28208
pgd_eps_0.1,2.076266450166702,0.29022
pgd_eps_0.1,2.076266450166702,0.29998
pgd_eps_0.1,2.076266450166702,0.30806
pgd_eps_0.1,2.076266450166702,0.31114
pgd_eps_0.1,2.076266450166702,0.31588
pgd_eps_0.1,2.076266450166702,0.32322
pgd_eps_0.1,2.076266450166702,0.3265
pgd_eps_0.1,2.076266450166702,0.32838
pgd_eps_0.1,2.076266450166702,0.3307
pgd_eps_0.1,2.076266450166702,0.3348
pgd_eps_0.1,2.076266450166702,0.33852
pgd_eps_0.1,2.076266450166702,0.3406
pgd_eps_0.1,2.076266450166702,0.3442
pgd_eps_0.1,2.076266450166702,0.3436
pgd_eps_0.1,2.076266450166702,0.34872
pgd_eps_0.1,2.076266450166702,0.35014
pgd_eps_0.1,2.076266450166702,0.35114
pgd_eps_0.1,2.076266450166702,0.35254
pgd_eps_0.1,2.076266450166702,0.35526
pgd_eps_0.1,2.076266450166702,0.35588
pgd_eps_0.1,2.076266450166702,0.35852
pgd_eps_0.1,2.076266450166702,0.36066
pgd_eps_0.1,2.076266450166702,0.36378
pgd_eps_0.1,2.076266450166702,0.36426
pgd_eps_0.1,2.076266450166702,0.3666
pgd_eps_0.1,2.076266450166702,0.36616
pgd_eps_0.1,2.076266450166702,0.36924
pgd_eps_0.1,2.076266450166702,0.37056
pgd_eps_0.1,2.076266450166702,0.37382
pgd_eps_0.1,2.076266450166702,0.3746
pgd_eps_0.1,2.076266450166702,0.37238
pgd_eps_0.1,2.076266450166702,0.37528
pgd_eps_0.1,2.076266450166702,0.37698
pgd_eps_0.1,2.076266450166702,0.37878
pgd_eps_0.1,2.076266450166702,0.38094
pgd_eps_0.1,1.9906913282871246,0.18282
pgd_eps_0.1,1.9906913282871246,0.2332
pgd_eps_0.1,1.9906913282871246,0.2604
pgd_eps_0.1,1.9906913282871246,0.27542
pgd_eps_0.1,1.9906913282871246,0.28208
pgd_eps_0.1,1.9906913282871246,0.29022
pgd_eps_0.1,1.9906913282871246,0.29998
pgd_eps_0.1,1.9906913282871246,0.30806
pgd_eps_0.1,1.9906913282871246,0.31114
pgd_eps_0.1,1.9906913282871246,0.31588
pgd_eps_0.1,1.9906913282871246,0.32322
pgd_eps_0.1,1.9906913282871246,0.3265
pgd_eps_0.1,1.9906913282871246,0.32838
pgd_eps_0.1,1.9906913282871246,0.3307
pgd_eps_0.1,1.9906913282871246,0.3348
pgd_eps_0.1,1.9906913282871246,0.33852
pgd_eps_0.1,1.9906913282871246,0.3406
pgd_eps_0.1,1.9906913282871246,0.3442
pgd_eps_0.1,1.9906913282871246,0.3436
pgd_eps_0.1,1.9906913282871246,0.34872
pgd_eps_0.1,1.9906913282871246,0.35014
pgd_eps_0.1,1.9906913282871246,0.35114
pgd_eps_0.1,1.9906913282871246,0.35254
