Type,Train Losses,Train Accuracies
pgd_eps_0.1,2.198019791841507,0.17856
pgd_eps_0.1,2.198019791841507,0.2321
pgd_eps_0.1,2.198019791841507,0.2586
pgd_eps_0.1,2.198019791841507,0.27106
pgd_eps_0.1,2.198019791841507,0.28168
pgd_eps_0.1,2.198019791841507,0.29002
pgd_eps_0.1,2.198019791841507,0.2991
pgd_eps_0.1,2.198019791841507,0.30666
pgd_eps_0.1,2.198019791841507,0.31072
pgd_eps_0.1,2.198019791841507,0.31486
pgd_eps_0.1,2.198019791841507,0.32134
pgd_eps_0.1,2.198019791841507,0.32276
pgd_eps_0.1,2.198019791841507,0.3243
pgd_eps_0.1,2.198019791841507,0.3319
pgd_eps_0.1,2.198019791841507,0.33576
pgd_eps_0.1,2.198019791841507,0.33752
pgd_eps_0.1,2.198019791841507,0.33986
pgd_eps_0.1,2.198019791841507,0.34218
pgd_eps_0.1,2.198019791841507,0.3444
pgd_eps_0.1,2.198019791841507,0.3485
pgd_eps_0.1,2.198019791841507,0.34974
pgd_eps_0.1,2.198019791841507,0.3525
pgd_eps_0.1,2.198019791841507,0.35386
pgd_eps_0.1,2.198019791841507,0.35928
pgd_eps_0.1,2.198019791841507,0.35798
pgd_eps_0.1,2.198019791841507,0.36064
pgd_eps_0.1,2.198019791841507,0.36184
pgd_eps_0.1,2.198019791841507,0.36284
pgd_eps_0.1,2.198019791841507,0.36286
pgd_eps_0.1,2.198019791841507,0.36808
pgd_eps_0.1,2.198019791841507,0.37
pgd_eps_0.1,2.198019791841507,0.37124
pgd_eps_0.1,2.198019791841507,0.37482
pgd_eps_0.1,2.198019791841507,0.3727
pgd_eps_0.1,2.198019791841507,0.37594
pgd_eps_0.1,2.198019791841507,0.37746
pgd_eps_0.1,2.198019791841507,0.37826
pgd_eps_0.1,2.198019791841507,0.38152
pgd_eps_0.1,2.198019791841507,0.38028
pgd_eps_0.1,2.198019791841507,0.38312
pgd_eps_0.1,2.0825062396526337,0.17856
pgd_eps_0.1,2.0825062396526337,0.2321
pgd_eps_0.1,2.0825062396526337,0.2586
pgd_eps_0.1,2.0825062396526337,0.27106
pgd_eps_0.1,2.0825062396526337,0.28168
pgd_eps_0.1,2.0825062396526337,0.29002
pgd_eps_0.1,2.0825062396526337,0.2991
pgd_eps_0.1,2.0825062396526337,0.30666
